property_id,seating_type,industry_anzsic4_code,location_zip,clue_small_area,trading_name,x_coordinate,location_address,location_city,location_state,number_of_seats,ogc_fid,industry_anzsic4_description,y_coordinate,census_year,street_address, base_property_id,block_id
"111175","Seats - Indoor","4511",null,"Southbank","Emporio Pizza & Pasta","144.9586604",null,null,null,"150",22588,"Cafes and Restaurants","-37.82312164","2017","8 Whiteman Street","110477","803"
"601809","Seats - Outdoor","4511",null,"Docklands","Goldleaf BBQ Cuisine","144.9390269",null,null,null,"16",22594,"Cafes and Restaurants","-37.81517782","2017","425-427 Docklands Drive","593728","1109"
"612820","Seats - Indoor","4511",null,"Melbourne (CBD)","Laurent Boulangerie Patisserie","144.9573923",null,null,null,"50",22613,"Cafes and Restaurants","-37.81531863","2017","181 William Street","636824","52"
"102111","Seats - Outdoor","4512",null,"Melbourne (CBD)","Wonderful Garden","144.9545688",null,null,null,"5",22615,"Takeaway Food Services","-37.81861166","2017","608-610 Collins Street","102111","31"
"606461","Seats - Outdoor","1174",null,"Melbourne (CBD)","Krispy Kreme","144.95469",null,null,null,"12",22619,"Bakery Product Manufacturing (Non-factory based)","-37.81929312","2017","607-623 Collins Street","606461","21"
"105746","Seats - Outdoor","4512",null,"Melbourne (CBD)","Lord Of The Fries Melbourne Central","144.9630189",null,null,null,"8",22630,"Takeaway Food Services","-37.81073331","2017","183-265 La Trobe Street","105746","85"
"106969","Seats - Indoor","4512",null,"Carlton","French Lettuce","144.9751345",null,null,null,"12",22645,"Takeaway Food Services","-37.79439894","2017","237-239 Nicholson Street","106969","230"
"108982","Seats - Outdoor","4511",null,"Melbourne (CBD)","Cafe Excello ","144.9731836",null,null,null,"28",22647,"Cafes and Restaurants","-37.81260039","2017","93-101 Spring Street","108982","38"
"594107","Seats - Indoor","4511",null,"Carlton","El Pronto","144.9636402",null,null,null,"35",22655,"Cafes and Restaurants","-37.80430744","2017","522-536 Swanston Street","594107","255"
"102063","Seats - Indoor","4511",null,"Melbourne (CBD)","Little Flinders","144.9726281",null,null,null,"60",22682,"Cafes and Restaurants","-37.81430616","2017","45 Collins Street","102060","28"
"103393","Seats - Indoor","4520",null,"North Melbourne","Joe Taylor","144.9490127",null,null,null,"12",22700,"Pubs, Taverns and Bars","-37.80479755","2017","7 Errol Street","103393","345"
"101204","Seats - Indoor","4511",null,"Melbourne (CBD)","Red Silks Restaurant & Bar","144.9672768",null,null,null,"65",22702,"Cafes and Restaurants","-37.8124312","2017","194-200 Bourke Street","101204","56"
"108046","Seats - Indoor","4511",null,"Southbank","Golden House Chinese Restaurant","144.9612916",null,null,null,"96",22706,"Cafes and Restaurants","-37.82386991","2017","63-85 Queens Bridge Street","108046","808"
"105684","Seats - Outdoor","4511",null,"Melbourne (CBD)","International Diethnes Cakes","144.9668486",null,null,null,"20",22729,"Cafes and Restaurants","-37.81118708","2017","185-187 Lonsdale Street","105684","66"
"108590","Seats - Indoor","4511",null,"Melbourne (CBD)","Embla","144.9687154",null,null,null,"50",22738,"Cafes and Restaurants","-37.81342961","2017","122 Russell Street","108590","47"
"108646","Seats - Indoor","4511",null,"Melbourne (Remainder)","Rice @ Chevron","144.9798191",null,null,null,"32",22743,"Cafes and Restaurants","-37.8455379","2017","519-539 St Kilda Road","108646","724"
"611394","Seats - Indoor","4512",null,"Melbourne (CBD)","Domino's Pizza","144.9565185",null,null,null,"12",22753,"Takeaway Food Services","-37.82099397","2017","545-557 Flinders Street","611394","1"
"573401","Seats - Indoor","4511",null,"Docklands","In a Rush","144.9493733",null,null,null,"41",22757,"Cafes and Restaurants","-37.81733574","2017","700-704 Bourke Street","573401","1103"
"108505","Seats - Outdoor","4511",null,"Parkville","Degani Bakery Cafe","144.9585626",null,null,null,"48",22761,"Cafes and Restaurants","-37.7849288","2017","367-377 Royal Parade","108505","906"
"105928","Seats - Indoor","4511",null,"Melbourne (CBD)","Dinkum Pies","144.9642254",null,null,null,"28",22809,"Cafes and Restaurants","-37.81528948","2017","317-321 Little Collins Street","105928","35"
"105375","Seats - Indoor","4512",null,"Melbourne (CBD)","Sbriga Espresso Bar","144.9548222",null,null,null,"12",22810,"Takeaway Food Services","-37.81349786","2017","276-282 King Street","105375","72"
"110542","Seats - Indoor","4511",null,"Southbank","Common Man","144.9523782",null,null,null,"88",22816,"Cafes and Restaurants","-37.82539976","2017","20-30 Convention Centre Place","110484","804"
"103033","Seats - Indoor","4511",null,"Kensington","Taco Bill","144.9315233",null,null,null,"48",22817,"Cafes and Restaurants","-37.79484451","2017","457-469 Macaulay Road","103033","513"
"560266","Seats - Outdoor","4511",null,"Docklands","Loading Dock","144.946356",null,null,null,"57",22825,"Cafes and Restaurants","-37.82488026","2017","58-70 Lorimer Street","560266","773"
"109823","Seats - Indoor","4511",null,"North Melbourne","Babu Bar Burger with Balls","144.9541341",null,null,null,"40",22860,"Cafes and Restaurants","-37.80544377","2017","364-366 Victoria Street","109823","357"
"106232","Seats - Indoor","4511",null,"Carlton","Spaghettata Restaurant","144.9672365",null,null,null,"130",22873,"Cafes and Restaurants","-37.80162591","2017","238 Lygon Street","106232","247"
"104011","Seats - Indoor","4512",null,"Melbourne (CBD)","Metro Burgers","144.9659973",null,null,null,"17",22874,"Takeaway Food Services","-37.81752037","2017","250-254 Flinders Street","104011","15"
"110008","Seats - Indoor","4511",null,"East Melbourne","Geppetto Trattoria","144.9874273",null,null,null,"40",22878,"Cafes and Restaurants","-37.81636296","2017","78A Wellington Parade","110008","607"
"578320","Seats - Indoor","4511",null,"Melbourne (CBD)","In a Rush  ","144.9699175",null,null,null,"60",22880,"Cafes and Restaurants","-37.81784465","2017","2 Swanston Street","573333","6"
"599505","Seats - Indoor","4511",null,"Docklands","Black Cod","144.947217",null,null,null,"30",22902,"Cafes and Restaurants","-37.81817241","2017","744-770 Bourke Street","573403","1103"
"100153","Seats - Outdoor","4511",null,"Melbourne (CBD)","Darac Grill & Bar","144.9620743",null,null,null,"5",22911,"Cafes and Restaurants","-37.8090975","2017","51-53 A'Beckett Street","100153","95"
"110708","Seats - Indoor","4511",null,"Melbourne (CBD)","Gami At Healeys - Chicken & Beer","144.9560169",null,null,null,"40",22920,"Cafes and Restaurants","-37.8134766","2017","535 Little Lonsdale Street","110707","72"
"102117","Seats - Outdoor","4511",null,"Melbourne (CBD)","Henry & The Fox","144.9574732",null,null,null,"100",22953,"Cafes and Restaurants","-37.81753383","2017","500-514 Collins Street","102117","32"
"105688","Seats - Indoor","4511",null,"Melbourne (CBD)","Tsindos Greek Restaurant","144.9665765",null,null,null,"80",22962,"Cafes and Restaurants","-37.81128456","2017","197 Lonsdale Street","105688","66"
"110393","Seats - Outdoor","9412",null,"Southbank","Blue Planet ","144.9591965",null,null,null,"4",22987,"Automotive Body, Paint and Interior Repair","-37.82620121","2017","274 City Road","110393","815"
"101176","Seats - Indoor","4511",null,"Melbourne (CBD)","The Tuck Shop ","144.9587607",null,null,null,"60",22992,"Cafes and Restaurants","-37.81494883","2017","494-512 Bourke Street","101176","53"
"103592","Seats - Indoor","4511",null,"Melbourne (CBD)","The Fair Trader Cafe","144.9717262",null,null,null,"100",23004,"Cafes and Restaurants","-37.81546152","2017","11-37 Exhibition Street","103592","17"
"103626","Seats - Indoor","4520",null,"Melbourne (CBD)","European Bier Cafe","144.9711999",null,null,null,"250",23030,"Pubs, Taverns and Bars","-37.81285806","2017","114-122 Exhibition Street","103626","48"
"598609","Seats - Outdoor","4511",null,"Docklands","Harbour Cafe","144.947217",null,null,null,"20",23040,"Cafes and Restaurants","-37.81817241","2017","106-120 Harbour Esplanade","573403","1103"
"602733","Seats - Outdoor","4511",null,"Port Melbourne","Ootoro","144.920988",null,null,null,"24",23045,"Cafes and Restaurants","-37.82600955","2017","1 Phillip Court","110589","786"
"579252","Seats - Indoor","4512",null,"Melbourne (CBD)","Sargon","144.9557275",null,null,null,"16",23053,"Takeaway Food Services","-37.81902044","2017","559-587 Collins Street","579252","21"
"108617","Seats - Outdoor","4400",null,"Melbourne (Remainder)","Royce Hotel","144.9755139",null,null,null,"24",23078,"Accommodation","-37.83506751","2017","375-385 St Kilda Road","108617","710"
"111078","Seats - Outdoor","4511",null,"Carlton","Orr Street Cafe","144.9654007",null,null,null,"18",23081,"Cafes and Restaurants","-37.8063402","2017","16-26 Orr Street","111078","266"
"609480","Seats - Outdoor","4511",null,"Docklands","Merchant Society","144.9434599",null,null,null,"25",23083,"Cafes and Restaurants","-37.82044558","2017","829-843 Bourke Street","609480","1108"
"105940","Seats - Indoor","4511",null,"Melbourne (CBD)","In A Rush","144.9577989",null,null,null,"38",23095,"Cafes and Restaurants","-37.81719649","2017","505-515 Little Collins Street","105940","32"
"102091","Seats - Outdoor","4512",null,"Melbourne (CBD)","Huxtaburger","144.9627888",null,null,null,"16",23113,"Takeaway Food Services","-37.81722704","2017","351-357 Collins Street","102091","24"
"103814","Seats - Indoor","4512",null,"North Melbourne","Eat Pizza","144.954319",null,null,null,"4",23142,"Takeaway Food Services","-37.7997297","2017","47-59 Flemington Road","103814","377"
"110326","Seats - Indoor","4511",null,"Southbank","Hopscotch","144.9633758",null,null,null,"60",23144,"Cafes and Restaurants","-37.82092509","2017","4 Riverside Quay","110326","801"
"101142","Seats - Indoor","4511",null,"Melbourne (CBD)","Grasshoppers Feast","144.9645323",null,null,null,"40",23149,"Cafes and Restaurants","-37.81445406","2017","309-325 Bourke Street","101142","45"
"108575","Seats - Indoor","4511",null,"Melbourne (CBD)","Dumplings on Russell","144.9671989",null,null,null,"90",23162,"Cafes and Restaurants","-37.81020096","2017","264-266 Russell Street","108575","77"
"620312","Seats - Outdoor","4511",null,"Docklands","LeCirque","144.9378299",null,null,null,"25",23167,"Cafes and Restaurants","-37.81315031","2017","23-37 Star Crescent","593737","1110"
"620272","Seats - Indoor","4511",null,"Southbank","Script Bar & Bistro","144.9677949",null,null,null,"126",23168,"Cafes and Restaurants","-37.82420378","2017","140 Southbank Boulevard","606476","739"
"608355","Seats - Indoor","4511",null,"Docklands","Johnie's Lounge","144.9419092",null,null,null,"40",23172,"Cafes and Restaurants","-37.81284814","2017","364-378 Docklands Drive","608355","1110"
"101127","Seats - Outdoor","4512",null,"Melbourne (CBD)","Cafe Box","144.9679684",null,null,null,"10",23193,"Takeaway Food Services","-37.81310923","2017","143-153 Russell Street","101127","46"
"104666","Seats - Outdoor","4511",null,"Melbourne (CBD)","Grill Steak Seafood","144.9611673",null,null,null,"19",23207,"Cafes and Restaurants","-37.81318202","2017","64-66 Hardware Lane","104666","64"
"105910","Seats - Indoor","4511",null,"Melbourne (CBD)","The Crux & Co Patisseries","144.9727065",null,null,null,"40",23226,"Cafes and Restaurants","-37.81290511","2017","25-35 Little Collins Street","105910","38"
"105706","Seats - Outdoor","4520",null,"Melbourne (CBD)","Golden Monkey","144.9610121",null,null,null,"30",23242,"Pubs, Taverns and Bars","-37.81288006","2017","389-395 Lonsdale Street","105706","64"
"604125","Seats - Outdoor","4511",null,"Docklands","Va Bene Pizzeria","144.9435654",null,null,null,"30",23258,"Cafes and Restaurants","-37.8165193","2017","143-175 Harbour Esplanade","604125","1108"
"108797","Seats - Indoor","4512",null,"West Melbourne (Industrial)","Riverside Takeaway","144.9108259",null,null,null,"8",23266,"Takeaway Food Services","-37.80395149","2017","93-119 Sims Street","108797","1005"
"103086","Seats - Indoor","4511",null,"Carlton","Abla's Restaurant","144.9710582",null,null,null,"75",23274,"Cafes and Restaurants","-37.79776853","2017","109 Elgin Street","103086","223"
"110393","Seats - Indoor","9412",null,"Southbank","Blue Planet ","144.9591965",null,null,null,"19",23300,"Automotive Body, Paint and Interior Repair","-37.82620121","2017","274 City Road","110393","815"
"589841","Seats - Indoor","4511",null,"Melbourne (CBD)","Movenpick Icecream","144.9657034",null,null,null,"44",23342,"Cafes and Restaurants","-37.810658","2017","221 Little Lonsdale Street","105749","76"
"109402","Seats - Indoor","4511",null,"Melbourne (CBD)","Fat Oma","144.9656117",null,null,null,"38",23349,"Cafes and Restaurants","-37.81278915","2017","212 Swanston Street","109402","56"
"106091","Seats - Indoor","4511",null,"Carlton","Universal Pizza","144.9660865",null,null,null,"100",23354,"Cafes and Restaurants","-37.80384773","2017","139-141 Lygon Street","106091","254"
"578322","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Chinotto","144.9699175",null,null,null,"40",23368,"Cafes and Restaurants","-37.81784465","2017","2 Swanston Street","573333","6"
"111283","Seats - Outdoor","4511",null,"Melbourne (CBD)","Chilangos","144.9573923",null,null,null,"16",23370,"Cafes and Restaurants","-37.81531863","2017","550 Bourke Street","636824","52"
"104017","Seats - Indoor","4511",null,"Melbourne (CBD)","Careers Cafe","144.9681433",null,null,null,"40",23379,"Cafes and Restaurants","-37.81673488","2017","194-196 Flinders Street","104017","16"
"100339","Seats - Indoor","4511",null,"East Melbourne","Albert St Deli","144.9746801",null,null,null,"53",23385,"Cafes and Restaurants","-37.80907045","2017","478-484 Albert Street","100339","644"
"105889","Seats - Indoor","4511",null,"Melbourne (CBD)","City BBQ Chinese Restaurant","144.966942",null,null,null,"60",23407,"Cafes and Restaurants","-37.81186912","2017","178-190 Little Bourke Street","105889","66"
"617402","Seats - Indoor","4512",null,"North Melbourne","Melrose Takeaway","144.9414027",null,null,null,"4",23429,"Takeaway Food Services","-37.79501722","2017","11-41 Melrose Street","617402","2392"
"106969","Seats - Outdoor","4512",null,"Carlton","French Lettuce","144.9751345",null,null,null,"9",23431,"Takeaway Food Services","-37.79439894","2017","237-239 Nicholson Street","106969","230"
"107540","Seats - Indoor","4511",null,"Carlton","Michelino's Trattoria","144.9671858",null,null,null,"70",23446,"Cafes and Restaurants","-37.80324285","2017","53-75 Pelham Street","107540","252"
"106113","Seats - Outdoor","4511",null,"Carlton","Ma's Dumpling Den","144.9665902",null,null,null,"16",23463,"Cafes and Restaurants","-37.80049164","2017","205-207 Lygon Street","106113","206"
"609488","Seats - Indoor","4511",null,"Docklands","Degani Bakery Cafe","144.9498213",null,null,null,"70",23472,"Cafes and Restaurants","-37.81921015","2017","731-735 Bourke Street","609488","1105"
"104664","Seats - Indoor","4511",null,"Melbourne (CBD)","The Hardware Societe","144.9607032",null,null,null,"47",23514,"Cafes and Restaurants","-37.81194755","2017","116-122 Hardware Street","104664","74"
"104943","Seats - Outdoor","4110",null,"East Melbourne","East Melbourne General Store","144.9887115",null,null,null,"14",23521,"Supermarket and Grocery Stores","-37.81482183","2017","53 Hotham Street","104943","605"
"611393","Seats - Indoor","4511",null,"Melbourne (CBD)","Northbanc Cafe","144.9572299",null,null,null,"50",23524,"Cafes and Restaurants","-37.82088351","2017","507-541 Flinders Street","611393","1"
"102079","Seats - Indoor","4512",null,"Melbourne (CBD)","Waffee","144.9663304",null,null,null,"7",23525,"Takeaway Food Services","-37.81584476","2017","221-231 Collins Street","102079","25"
"105746","Seats - Indoor","4511",null,"Melbourne (CBD)","Sushi Sushi","144.9630189",null,null,null,"36",23531,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street","105746","85"
"105435","Seats - Indoor","4511",null,"East Melbourne","Zio's Ristorante","144.9786966",null,null,null,"75",23546,"Cafes and Restaurants","-37.80938005","2017","14 Lansdowne Street","105435","621"
"108046","Seats - Indoor","4512",null,"Southbank","My Goodness Pizza","144.9612916",null,null,null,"16",23549,"Takeaway Food Services","-37.82386991","2017","63-85 Queens Bridge Street","108046","808"
